,stageSubmissionTime,launchTime,finishTime,jobId,status,stageId,name,taskId,index,attempt,executorId,duration,sojournTime,waitingTime,taskLocality,executorDeserializeTime,executorRunTime,executorCpuTime,executorDeserializeCpuTime,resultSize,gettingResultTime,jvmGcTime,resultSerializationTime,memoryBytesSpilled,diskBytesSpilled,peakExecutionMemory,bytesRead,recordsRead,readTime,locationExecId,readMethod,cachedBlock,bytesWritten, recordsWritten,shuffleRemoteBlocksFetched,shuffleLocalBlocksFetched,shuffleFetchWaitTime, remoteBytesRead,shuffleRemoteBytesReadToDisk,shuffleLocalBytesRead,shuffleRecordsRead, shuffleBytesWritten,shuffleWriteTime,shuffleRecordsWritten,stageCompletionTime,measuredRunTime
5915,1569563724083,1569563749323,1569563749401,7,-,1,count at DistributedBlocking.scala:90,5808,208,0,17,78.0,26362.0,25240.0,PROCESS_LOCAL,2.0,72.0,72368354.0,1600938.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5916,1569563724083,1569563749338,1569563749411,7,-,1,count at DistributedBlocking.scala:90,5817,217,0,32,73.0,26362.0,25255.0,PROCESS_LOCAL,1.0,68.0,63074498.0,1723193.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5917,1569563724083,1569563749988,1569563750037,7,-,1,count at DistributedBlocking.scala:90,6283,683,0,13,49.0,26362.0,25905.0,PROCESS_LOCAL,1.0,42.0,40945816.0,1274932.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5918,1569563724083,1569563749596,1569563749619,7,-,1,count at DistributedBlocking.scala:90,6014,414,0,38,23.0,26362.0,25513.0,PROCESS_LOCAL,4.0,16.0,14592226.0,1351793.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5919,1569563724083,1569563749168,1569563749227,7,-,1,count at DistributedBlocking.scala:90,5700,100,0,0,59.0,26362.0,25085.0,PROCESS_LOCAL,5.0,44.0,20143789.0,1634159.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5920,1569563724083,1569563750069,1569563750096,7,-,1,count at DistributedBlocking.scala:90,6355,755,0,48,27.0,26362.0,25986.0,PROCESS_LOCAL,2.0,23.0,23471816.0,1090369.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5921,1569563724083,1569563750041,1569563750115,7,-,1,count at DistributedBlocking.scala:90,6328,728,0,24,74.0,26362.0,25958.0,PROCESS_LOCAL,2.0,70.0,70164331.0,1265101.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5922,1569563724083,1569563749185,1569563749214,7,-,1,count at DistributedBlocking.scala:90,5709,109,0,18,29.0,26362.0,25102.0,PROCESS_LOCAL,2.0,25.0,25233176.0,1193427.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5923,1569563724083,1569563749645,1569563749737,7,-,1,count at DistributedBlocking.scala:90,6050,450,0,36,92.0,26362.0,25562.0,PROCESS_LOCAL,2.0,86.0,86184172.0,1451802.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5925,1569563724083,1569563749143,1569563749206,7,-,1,count at DistributedBlocking.scala:90,5682,82,0,26,63.0,26362.0,25060.0,PROCESS_LOCAL,13.0,46.0,32124149.0,1870661.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5902,1569563724083,1569563749251,1569563749264,7,-,1,count at DistributedBlocking.scala:90,5763,163,0,21,13.0,26362.0,25168.0,PROCESS_LOCAL,1.0,9.0,7777477.0,1429239.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5951,1569563724083,1569563749609,1569563749625,7,-,1,count at DistributedBlocking.scala:90,6026,426,0,46,16.0,26362.0,25526.0,PROCESS_LOCAL,2.0,10.0,9957810.0,1163888.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5953,1569563724083,1569563749147,1569563749203,7,-,1,count at DistributedBlocking.scala:90,5685,85,0,33,56.0,26362.0,25064.0,PROCESS_LOCAL,2.0,52.0,52292763.0,1052955.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5979,1569563724083,1569563749908,1569563750027,7,-,1,count at DistributedBlocking.scala:90,6232,632,0,42,119.0,26362.0,25825.0,PROCESS_LOCAL,2.0,116.0,116130327.0,955352.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5980,1569563724083,1569563749932,1569563749967,7,-,1,count at DistributedBlocking.scala:90,6241,641,0,21,35.0,26362.0,25849.0,PROCESS_LOCAL,2.0,30.0,29760261.0,2130290.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5981,1569563724083,1569563750027,1569563750056,7,-,1,count at DistributedBlocking.scala:90,6313,713,0,42,29.0,26362.0,25944.0,PROCESS_LOCAL,0.0,27.0,25530227.0,1083096.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5982,1569563724083,1569563749540,1569563749565,7,-,1,count at DistributedBlocking.scala:90,5972,372,0,46,25.0,26362.0,25457.0,PROCESS_LOCAL,2.0,22.0,21933568.0,1040910.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5983,1569563724083,1569563750125,1569563750157,7,-,1,count at DistributedBlocking.scala:90,6394,794,0,18,32.0,26362.0,26042.0,PROCESS_LOCAL,2.0,29.0,29221768.0,994763.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5984,1569563724083,1569563749648,1569563749768,7,-,1,count at DistributedBlocking.scala:90,6053,453,0,24,120.0,26362.0,25565.0,PROCESS_LOCAL,2.0,116.0,116258969.0,1112335.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5985,1569563724083,1569563749232,1569563749262,7,-,1,count at DistributedBlocking.scala:90,5748,148,0,46,30.0,26362.0,25149.0,PROCESS_LOCAL,2.0,26.0,26457832.0,1080671.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5986,1569563724083,1569563749204,1569563749209,7,-,1,count at DistributedBlocking.scala:90,5721,121,0,14,5.0,26362.0,25121.0,PROCESS_LOCAL,0.0,2.0,808200.0,1211617.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5987,1569563724083,1569563749664,1569563749675,7,-,1,count at DistributedBlocking.scala:90,6062,462,0,15,11.0,26362.0,25581.0,PROCESS_LOCAL,0.0,9.0,7561368.0,1140466.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5988,1569563724083,1569563749245,1569563749345,7,-,1,count at DistributedBlocking.scala:90,5757,157,0,9,100.0,26362.0,25162.0,PROCESS_LOCAL,2.0,95.0,94582923.0,1611276.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5989,1569563724083,1569563749969,1569563750049,7,-,1,count at DistributedBlocking.scala:90,6268,668,0,7,80.0,26362.0,25886.0,PROCESS_LOCAL,0.0,78.0,76784227.0,1203403.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5990,1569563724083,1569563749532,1569563749608,7,-,1,count at DistributedBlocking.scala:90,5963,363,0,16,76.0,26362.0,25449.0,PROCESS_LOCAL,1.0,72.0,56064989.0,1290631.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5991,1569563724083,1569563749055,1569563749110,7,-,1,count at DistributedBlocking.scala:90,5622,22,0,10,55.0,26362.0,24972.0,PROCESS_LOCAL,16.0,36.0,34935646.0,6654781.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5992,1569563724083,1569563750103,1569563750400,7,-,1,count at DistributedBlocking.scala:90,6376,776,0,2,297.0,26362.0,26020.0,PROCESS_LOCAL,1.0,293.0,292750553.0,1131806.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5993,1569563724083,1569563749620,1569563749691,7,-,1,count at DistributedBlocking.scala:90,6035,435,0,45,71.0,26362.0,25537.0,PROCESS_LOCAL,1.0,68.0,68133826.0,953054.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5994,1569563724083,1569563750061,1569563750159,7,-,1,count at DistributedBlocking.scala:90,6349,749,0,4,98.0,26362.0,25978.0,PROCESS_LOCAL,1.0,91.0,89847774.0,1303431.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5995,1569563724083,1569563749069,1569563749110,7,-,1,count at DistributedBlocking.scala:90,5631,31,0,23,41.0,26362.0,24986.0,PROCESS_LOCAL,20.0,18.0,16954170.0,6070561.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5996,1569563724083,1569563750115,1569563750174,7,-,1,count at DistributedBlocking.scala:90,6385,785,0,27,59.0,26362.0,26032.0,PROCESS_LOCAL,0.0,56.0,54820582.0,1126537.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5997,1569563724083,1569563749179,1569563749209,7,-,1,count at DistributedBlocking.scala:90,5703,103,0,23,30.0,26362.0,25096.0,PROCESS_LOCAL,2.0,26.0,26150086.0,1228165.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5998,1569563724083,1569563749638,1569563749656,7,-,1,count at DistributedBlocking.scala:90,6044,444,0,30,18.0,26362.0,25555.0,PROCESS_LOCAL,1.0,14.0,13154410.0,1969653.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5800,1569563724083,1569563749893,1569563749977,7,-,1,count at DistributedBlocking.scala:90,6221,621,0,25,84.0,26362.0,25810.0,PROCESS_LOCAL,2.0,80.0,80266083.0,1308408.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5978,1569563724083,1569563750091,1569563750363,7,-,1,count at DistributedBlocking.scala:90,6367,767,0,49,272.0,26362.0,26008.0,PROCESS_LOCAL,2.0,267.0,266982820.0,1163712.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5952,1569563724083,1569563749571,1569563749589,7,-,1,count at DistributedBlocking.scala:90,5999,399,0,7,18.0,26362.0,25488.0,PROCESS_LOCAL,1.0,15.0,14442600.0,1262836.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5977,1569563724083,1569563749034,1569563749059,7,-,1,count at DistributedBlocking.scala:90,5613,13,0,22,25.0,26362.0,24951.0,PROCESS_LOCAL,16.0,6.0,5586026.0,6641996.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5975,1569563724083,1569563749503,1569563749582,7,-,1,count at DistributedBlocking.scala:90,5945,345,0,45,79.0,26362.0,25420.0,PROCESS_LOCAL,0.0,77.0,75733754.0,1060163.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5954,1569563724083,1569563750055,1569563750064,7,-,1,count at DistributedBlocking.scala:90,6340,740,0,9,9.0,26362.0,25972.0,PROCESS_LOCAL,1.0,5.0,4557467.0,1316159.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5955,1569563724083,1569563749112,1569563749143,7,-,1,count at DistributedBlocking.scala:90,5658,58,0,18,31.0,26362.0,25029.0,PROCESS_LOCAL,16.0,9.0,7637936.0,6079971.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5956,1569563724083,1569563749159,1569563749228,7,-,1,count at DistributedBlocking.scala:90,5694,94,0,20,69.0,26362.0,25076.0,PROCESS_LOCAL,2.0,62.0,61637807.0,1534204.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5957,1569563724083,1569563749124,1569563749181,7,-,1,count at DistributedBlocking.scala:90,5667,67,0,38,57.0,26362.0,25041.0,PROCESS_LOCAL,2.0,40.0,17957015.0,1649316.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5958,1569563724083,1569563749589,1569563749646,7,-,1,count at DistributedBlocking.scala:90,6008,408,0,7,57.0,26362.0,25506.0,PROCESS_LOCAL,1.0,54.0,53983671.0,1092957.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5959,1569563724083,1569563749223,1569563749292,7,-,1,count at DistributedBlocking.scala:90,5739,139,0,28,69.0,26362.0,25140.0,PROCESS_LOCAL,2.0,64.0,63589508.0,1716731.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5960,1569563724083,1569563749450,1569563749482,7,-,1,count at DistributedBlocking.scala:90,5900,300,0,33,32.0,26362.0,25367.0,PROCESS_LOCAL,2.0,25.0,25031551.0,1023548.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5961,1569563724083,1569563749895,1569563749938,7,-,1,count at DistributedBlocking.scala:90,6223,623,0,43,43.0,26362.0,25812.0,PROCESS_LOCAL,0.0,41.0,39741984.0,1267619.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5962,1569563724083,1569563749994,1569563749999,7,-,1,count at DistributedBlocking.scala:90,6286,686,0,24,5.0,26362.0,25911.0,PROCESS_LOCAL,2.0,1.0,925328.0,1306575.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5963,1569563724083,1569563749551,1569563749595,7,-,1,count at DistributedBlocking.scala:90,5981,381,0,41,44.0,26362.0,25468.0,PROCESS_LOCAL,2.0,38.0,38421141.0,1422581.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5964,1569563724083,1569563750037,1569563750078,7,-,1,count at DistributedBlocking.scala:90,6322,722,0,13,41.0,26362.0,25954.0,PROCESS_LOCAL,2.0,36.0,36335105.0,1297840.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5965,1569563724083,1569563749512,1569563749529,7,-,1,count at DistributedBlocking.scala:90,5954,354,0,5,17.0,26362.0,25429.0,PROCESS_LOCAL,2.0,12.0,12140231.0,1371934.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5966,1569563724083,1569563749082,1569563749212,7,-,1,count at DistributedBlocking.scala:90,5640,40,0,43,130.0,26362.0,24999.0,PROCESS_LOCAL,1.0,126.0,123763933.0,1480418.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5967,1569563724083,1569563750003,1569563750018,7,-,1,count at DistributedBlocking.scala:90,6295,695,0,29,15.0,26362.0,25920.0,PROCESS_LOCAL,0.0,12.0,10620300.0,1239142.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5968,1569563724083,1569563750013,1569563750196,7,-,1,count at DistributedBlocking.scala:90,6304,704,0,15,183.0,26362.0,25930.0,PROCESS_LOCAL,0.0,181.0,179515037.0,1015695.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5969,1569563724083,1569563749565,1569563749650,7,-,1,count at DistributedBlocking.scala:90,5990,390,0,42,85.0,26362.0,25482.0,PROCESS_LOCAL,0.0,81.0,79754503.0,1051172.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5970,1569563724083,1569563749098,1569563749191,7,-,1,count at DistributedBlocking.scala:90,5649,49,0,29,93.0,26362.0,25015.0,PROCESS_LOCAL,2.0,86.0,85316788.0,1678554.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5971,1569563724083,1569563749212,1569563749236,7,-,1,count at DistributedBlocking.scala:90,5730,130,0,43,24.0,26362.0,25129.0,PROCESS_LOCAL,2.0,19.0,19054779.0,1771359.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5972,1569563724083,1569563749676,1569563749744,7,-,1,count at DistributedBlocking.scala:90,6071,471,0,17,68.0,26362.0,25593.0,PROCESS_LOCAL,2.0,64.0,64027370.0,1398284.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5973,1569563724083,1569563749483,1569563749512,7,-,1,count at DistributedBlocking.scala:90,5936,336,0,5,29.0,26362.0,25400.0,PROCESS_LOCAL,2.0,24.0,23889537.0,1410068.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5974,1569563724083,1569563749980,1569563749999,7,-,1,count at DistributedBlocking.scala:90,6277,677,0,33,19.0,26362.0,25897.0,PROCESS_LOCAL,1.0,15.0,15322012.0,810329.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5976,1569563724083,1569563749028,1569563749060,7,-,1,count at DistributedBlocking.scala:90,5604,4,0,20,32.0,26362.0,24945.0,PROCESS_LOCAL,25.0,4.0,4145269.0,7825119.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5901,1569563724083,1569563749286,1569563749323,7,-,1,count at DistributedBlocking.scala:90,5781,181,0,17,37.0,26362.0,25203.0,PROCESS_LOCAL,2.0,21.0,20948310.0,1465826.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5949,1569563724083,1569563750009,1569563750084,7,-,1,count at DistributedBlocking.scala:90,6301,701,0,33,75.0,26362.0,25926.0,PROCESS_LOCAL,1.0,72.0,71327448.0,966916.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5899,1569563724083,1569563749636,1569563749658,7,-,1,count at DistributedBlocking.scala:90,6041,441,0,18,22.0,26362.0,25553.0,PROCESS_LOCAL,2.0,19.0,19008999.0,1631723.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5828,1569563724083,1569563749895,1569563749979,7,-,1,count at DistributedBlocking.scala:90,6224,624,0,47,84.0,26362.0,25812.0,PROCESS_LOCAL,2.0,81.0,80487913.0,1764947.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5829,1569563724083,1569563749910,1569563750055,7,-,1,count at DistributedBlocking.scala:90,6233,633,0,9,145.0,26362.0,25827.0,PROCESS_LOCAL,2.0,139.0,139074744.0,1518003.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5830,1569563724083,1569563749434,1569563749478,7,-,1,count at DistributedBlocking.scala:90,5892,292,0,30,44.0,26362.0,25351.0,PROCESS_LOCAL,1.0,40.0,39995520.0,1175522.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5831,1569563724083,1569563749729,1569563749742,7,-,1,count at DistributedBlocking.scala:90,6098,498,0,13,13.0,26362.0,25646.0,PROCESS_LOCAL,1.0,8.0,7502269.0,1356598.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5832,1569563724083,1569563749262,1569563749355,7,-,1,count at DistributedBlocking.scala:90,5766,166,0,46,93.0,26362.0,25179.0,PROCESS_LOCAL,2.0,83.0,82875940.0,1136070.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5833,1569563724083,1569563749739,1569563749832,7,-,1,count at DistributedBlocking.scala:90,6107,507,0,48,93.0,26362.0,25656.0,PROCESS_LOCAL,2.0,89.0,89308023.0,1201046.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5834,1569563724083,1569563749834,1569563749871,7,-,1,count at DistributedBlocking.scala:90,6179,579,0,3,37.0,26362.0,25751.0,PROCESS_LOCAL,2.0,28.0,28552544.0,1247380.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5835,1569563724083,1569563749414,1569563749536,7,-,1,count at DistributedBlocking.scala:90,5874,274,0,18,122.0,26362.0,25331.0,PROCESS_LOCAL,1.0,119.0,118830745.0,1122948.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5836,1569563724083,1569563749846,1569563749860,7,-,1,count at DistributedBlocking.scala:90,6188,588,0,5,14.0,26362.0,25763.0,PROCESS_LOCAL,2.0,10.0,9988781.0,1259689.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5837,1569563724083,1569563749380,1569563749414,7,-,1,count at DistributedBlocking.scala:90,5847,247,0,7,34.0,26362.0,25297.0,PROCESS_LOCAL,2.0,29.0,29132033.0,1136051.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5838,1569563724083,1569563749477,1569563749551,7,-,1,count at DistributedBlocking.scala:90,5928,328,0,2,74.0,26362.0,25394.0,PROCESS_LOCAL,1.0,70.0,69847611.0,1153995.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5839,1569563724083,1569563749037,1569563749155,7,-,1,count at DistributedBlocking.scala:90,5614,14,0,6,118.0,26362.0,24954.0,PROCESS_LOCAL,73.0,42.0,40987878.0,7238607.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5840,1569563724083,1569563749712,1569563749762,7,-,1,count at DistributedBlocking.scala:90,6089,489,0,42,50.0,26362.0,25629.0,PROCESS_LOCAL,2.0,46.0,34180053.0,1328369.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5841,1569563724083,1569563749343,1569563749377,7,-,1,count at DistributedBlocking.scala:90,5820,220,0,16,34.0,26362.0,25260.0,PROCESS_LOCAL,1.0,26.0,25543711.0,1461551.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5842,1569563724083,1569563749811,1569563749901,7,-,1,count at DistributedBlocking.scala:90,6161,561,0,49,90.0,26362.0,25728.0,PROCESS_LOCAL,0.0,88.0,86580779.0,1189093.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5843,1569563724083,1569563749352,1569563749466,7,-,1,count at DistributedBlocking.scala:90,5829,229,0,31,114.0,26362.0,25269.0,PROCESS_LOCAL,1.0,111.0,94427136.0,1339654.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5844,1569563724083,1569563749792,1569563749801,7,-,1,count at DistributedBlocking.scala:90,6143,543,0,38,9.0,26362.0,25709.0,PROCESS_LOCAL,2.0,4.0,4424694.0,1315678.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
5845,1569563724083,1569563749820,1569563749843,7,-,1,count at DistributedBlocking.scala:90,6170,570,0,46,23.0,26362.0,25737.0,PROCESS_LOCAL,2.0,20.0,20386310.0,908821.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
